case_id,pkt_done,case_pass,case_fail,latency_sum,latency_min,latency_max,latency_avg
2215,3,3,0,45,11,20,15.0
2216,3,3,0,50,11,22,16.666666666666668
2217,3,3,0,49,14,18,16.333333333333332
2218,3,3,0,44,13,17,14.666666666666666
2219,3,3,0,39,8,17,13.0
2220,3,3,0,51,10,24,17.0
2221,3,3,0,41,13,14,13.666666666666666
2222,3,3,0,30,8,11,10.0
2223,3,3,0,40,12,15,13.333333333333334
2224,3,3,0,35,10,14,11.666666666666666
2225,3,3,0,38,10,17,12.666666666666666
2226,3,3,0,44,14,15,14.666666666666666
2227,3,3,0,56,17,20,18.666666666666668
2228,3,3,0,47,14,18,15.666666666666666
2229,3,3,0,48,14,18,16.0
2230,3,3,0,41,10,16,13.666666666666666
2231,3,3,0,37,10,14,12.333333333333334
2232,3,3,0,61,19,21,20.333333333333332
2233,3,3,0,53,10,24,17.666666666666668
2234,3,3,0,40,10,17,13.333333333333334
2235,3,3,0,53,11,22,17.666666666666668
2236,3,3,0,52,13,21,17.333333333333332
2237,3,3,0,48,13,21,16.0
2238,3,3,0,47,13,18,15.666666666666666
2239,3,3,0,56,16,21,18.666666666666668
2240,3,3,0,63,17,27,21.0
2241,3,3,0,39,11,16,13.0
2242,3,3,0,57,13,22,19.0
2243,3,3,0,49,10,21,16.333333333333332
2244,3,3,0,39,12,14,13.0
2245,3,3,0,47,11,20,15.666666666666666
2246,3,3,0,59,13,25,19.666666666666668
2247,3,3,0,67,18,25,22.333333333333332
2248,3,3,0,37,12,13,12.333333333333334
2249,3,3,0,44,8,19,14.666666666666666
2250,3,3,0,59,16,25,19.666666666666668
2251,3,3,0,39,10,18,13.0
2252,3,3,0,44,10,20,14.666666666666666
2253,3,3,0,63,21,21,21.0
2254,3,3,0,47,11,22,15.666666666666666
2255,3,3,0,51,13,19,17.0
2256,3,3,0,54,16,19,18.0
2257,3,3,0,41,11,16,13.666666666666666
2258,3,3,0,35,8,16,11.666666666666666
2259,3,3,0,58,16,21,19.333333333333332
2260,3,3,0,56,16,22,18.666666666666668
2261,3,3,0,44,13,17,14.666666666666666
2262,3,3,0,54,16,19,18.0
2263,3,3,0,66,17,25,22.0
2264,3,3,0,47,10,24,15.666666666666666
2265,3,3,0,51,15,21,17.0
2266,3,3,0,39,10,17,13.0
2267,3,3,0,53,17,18,17.666666666666668
2268,3,3,0,48,8,22,16.0
2269,3,3,0,41,8,19,13.666666666666666
2270,3,3,0,46,14,17,15.333333333333334
2271,3,3,0,45,13,19,15.0
2272,3,3,0,51,16,19,17.0
2273,3,3,0,43,8,19,14.333333333333334
2274,3,3,0,52,11,24,17.333333333333332
2275,3,3,0,47,12,20,15.666666666666666
2276,3,3,0,54,17,19,18.0
2277,3,3,0,40,10,18,13.333333333333334
2278,3,3,0,51,14,21,17.0
2279,3,3,0,40,10,19,13.333333333333334
2280,3,3,0,50,12,21,16.666666666666668
2281,3,3,0,43,12,16,14.333333333333334
2282,3,3,0,39,11,14,13.0
2283,3,3,0,62,16,27,20.666666666666668
2284,3,3,0,64,21,22,21.333333333333332
2285,3,3,0,34,8,14,11.333333333333334
2286,3,3,0,55,16,21,18.333333333333332
2287,3,3,0,38,8,17,12.666666666666666
2288,3,3,0,44,12,16,14.666666666666666
2289,3,3,0,37,8,19,12.333333333333334
2290,3,3,0,49,14,19,16.333333333333332
2291,3,3,0,52,10,21,17.333333333333332
2292,3,3,0,57,13,24,19.0
2293,3,3,0,44,10,18,14.666666666666666
2294,3,3,0,65,20,24,21.666666666666668
2295,3,3,0,53,14,21,17.666666666666668
2296,3,3,0,48,13,18,16.0
2297,3,3,0,64,18,25,21.333333333333332
2298,3,3,0,52,14,21,17.333333333333332
2299,3,3,0,54,15,21,18.0
2300,3,3,0,57,14,25,19.0
2301,3,3,0,43,10,17,14.333333333333334
2302,3,3,0,50,10,21,16.666666666666668
2303,3,3,0,50,14,20,16.666666666666668
2304,3,3,0,35,8,16,11.666666666666666
2305,3,3,0,33,8,14,11.0
2306,3,3,0,64,20,23,21.333333333333332
2307,3,3,0,42,10,21,14.0
2308,3,3,0,43,10,19,14.333333333333334
2309,3,3,0,42,8,17,14.0
2310,3,3,0,51,10,27,17.0
2311,3,3,0,63,18,24,21.0
2312,3,3,0,54,13,24,18.0
2313,3,3,0,38,8,16,12.666666666666666
2314,3,3,0,43,10,17,14.333333333333334
2315,3,3,0,54,13,24,18.0
2316,3,3,0,43,11,16,14.333333333333334
2317,3,3,0,48,13,22,16.0
2318,3,3,0,47,12,19,15.666666666666666
2319,3,3,0,52,16,19,17.333333333333332
2320,3,3,0,48,8,24,16.0
2321,3,3,0,45,10,19,15.0
2322,3,3,0,52,15,19,17.333333333333332
2323,3,3,0,39,8,16,13.0
2324,3,3,0,48,13,18,16.0
2325,3,3,0,54,16,19,18.0
2326,3,3,0,58,17,21,19.333333333333332
2327,3,3,0,56,15,22,18.666666666666668
2328,3,3,0,52,14,24,17.333333333333332
2329,3,3,0,52,14,19,17.333333333333332
2330,3,3,0,52,13,22,17.333333333333332
2331,3,3,0,52,12,21,17.333333333333332
2332,3,3,0,51,14,23,17.0
2333,3,3,0,44,12,20,14.666666666666666
2334,3,3,0,43,12,17,14.333333333333334
2335,3,3,0,48,12,19,16.0
2336,3,3,0,61,15,24,20.333333333333332
2337,3,3,0,57,13,22,19.0
2338,3,3,0,45,13,17,15.0
2339,3,3,0,39,8,16,13.0
2340,3,3,0,48,11,19,16.0
2341,3,3,0,55,14,25,18.333333333333332
2342,3,3,0,53,12,25,17.666666666666668
2343,3,3,0,61,16,24,20.333333333333332
2344,3,3,0,64,18,24,21.333333333333332
2345,3,3,0,44,11,17,14.666666666666666
2346,3,3,0,44,13,17,14.666666666666666
2347,3,3,0,46,13,18,15.333333333333334
2348,3,3,0,45,10,22,15.0
2349,3,3,0,53,11,24,17.666666666666668
2350,3,3,0,49,11,24,16.333333333333332
2351,3,3,0,52,13,21,17.333333333333332
2352,3,3,0,49,14,20,16.333333333333332
2353,3,3,0,57,10,27,19.0
2354,3,3,0,38,10,16,12.666666666666666
2355,3,3,0,45,12,18,15.0
2356,3,3,0,24,8,8,8.0
2357,3,3,0,52,15,19,17.333333333333332
2358,3,3,0,47,14,17,15.666666666666666
2359,3,3,0,46,8,22,15.333333333333334
2360,3,3,0,43,13,16,14.333333333333334
2361,3,3,0,49,12,22,16.333333333333332
2362,3,3,0,47,11,19,15.666666666666666
2363,3,3,0,56,13,22,18.666666666666668
2364,3,3,0,54,18,18,18.0
2365,3,3,0,54,15,20,18.0
2366,3,3,0,63,18,25,21.0
2367,3,3,0,46,13,19,15.333333333333334
2368,3,3,0,49,13,21,16.333333333333332
2369,3,3,0,46,13,20,15.333333333333334
2370,3,3,0,49,15,18,16.333333333333332
2371,3,3,0,43,12,16,14.333333333333334
2372,3,3,0,42,11,17,14.0
2373,3,3,0,50,10,22,16.666666666666668
2374,3,3,0,42,8,19,14.0
2375,3,3,0,55,15,21,18.333333333333332
2376,3,3,0,66,19,27,22.0
2377,3,3,0,51,11,21,17.0
2378,3,3,0,51,14,21,17.0
2379,3,3,0,46,10,22,15.333333333333334
2380,3,3,0,45,12,18,15.0
2381,3,3,0,56,17,21,18.666666666666668
2382,3,3,0,50,14,21,16.666666666666668
2383,3,3,0,61,15,24,20.333333333333332
2384,3,3,0,48,12,21,16.0
2385,3,3,0,48,15,17,16.0
2386,3,3,0,54,17,19,18.0
2387,3,3,0,50,14,22,16.666666666666668
2388,3,3,0,46,11,19,15.333333333333334
2389,3,3,0,41,10,18,13.666666666666666
2390,3,3,0,42,8,20,14.0
2391,3,3,0,53,11,25,17.666666666666668
2392,3,3,0,47,11,18,15.666666666666666
2393,3,3,0,53,15,20,17.666666666666668
2394,3,3,0,63,17,24,21.0
2395,3,3,0,49,13,19,16.333333333333332
2396,3,3,0,50,10,21,16.666666666666668
2397,3,3,0,43,11,17,14.333333333333334
2398,3,3,0,63,17,24,21.0
2399,3,3,0,42,12,15,14.0
2400,3,3,0,55,18,19,18.333333333333332
2401,3,3,0,52,13,21,17.333333333333332
2402,3,3,0,38,11,16,12.666666666666666
2403,3,3,0,49,14,20,16.333333333333332
2404,3,3,0,49,13,22,16.333333333333332
2405,3,3,0,57,14,22,19.0
2406,3,3,0,34,10,14,11.333333333333334
2407,3,3,0,51,15,19,17.0
2408,3,3,0,46,8,25,15.333333333333334
2409,3,3,0,50,11,20,16.666666666666668
2410,3,3,0,53,14,21,17.666666666666668
2411,3,3,0,65,17,27,21.666666666666668
2412,3,3,0,48,11,21,16.0
2413,3,3,0,61,19,21,20.333333333333332
2414,3,3,0,53,14,25,17.666666666666668
2415,3,3,0,35,8,17,11.666666666666666
2416,3,3,0,51,15,18,17.0
2417,3,3,0,62,17,27,20.666666666666668
2418,3,3,0,42,11,17,14.0
2419,3,3,0,53,11,22,17.666666666666668
2420,3,3,0,49,8,24,16.333333333333332
2421,3,3,0,39,10,18,13.0
2422,3,3,0,47,12,19,15.666666666666666
2423,3,3,0,66,17,25,22.0
2424,3,3,0,34,8,16,11.333333333333334
2425,3,3,0,52,16,20,17.333333333333332
2426,3,3,0,55,10,24,18.333333333333332
2427,3,3,0,52,15,20,17.333333333333332
2428,3,3,0,43,14,15,14.333333333333334
2429,3,3,0,57,15,24,19.0
2430,3,3,0,47,11,24,15.666666666666666
2431,3,3,0,50,10,27,16.666666666666668
2432,3,3,0,41,13,14,13.666666666666666
2433,3,3,0,37,8,16,12.333333333333334
2434,3,3,0,56,15,25,18.666666666666668
2435,3,3,0,41,10,18,13.666666666666666
2436,3,3,0,43,12,18,14.333333333333334
2437,3,3,0,48,11,21,16.0
2438,3,3,0,35,10,15,11.666666666666666
2439,3,3,0,42,14,14,14.0
2440,3,3,0,50,14,21,16.666666666666668
2441,3,3,0,45,12,17,15.0
2442,3,3,0,39,12,14,13.0
2443,3,3,0,57,14,22,19.0
2444,3,3,0,53,14,24,17.666666666666668
2445,3,3,0,39,12,14,13.0
2446,3,3,0,44,8,20,14.666666666666666
2447,3,3,0,55,15,21,18.333333333333332
2448,3,3,0,45,12,19,15.0
2449,3,3,0,32,8,16,10.666666666666666
2450,3,3,0,54,16,20,18.0
2451,3,3,0,41,11,16,13.666666666666666
2452,3,3,0,34,10,13,11.333333333333334
2453,3,3,0,44,12,19,14.666666666666666
2454,3,3,0,39,10,16,13.0
2455,3,3,0,30,8,12,10.0
2456,3,3,0,55,16,22,18.333333333333332
2457,3,3,0,42,10,21,14.0
2458,3,3,0,48,13,18,16.0
2459,3,3,0,65,18,27,21.666666666666668
2460,3,3,0,47,14,17,15.666666666666666
2461,3,3,0,61,14,27,20.333333333333332
2462,3,3,0,54,14,24,18.0
2463,3,3,0,54,14,21,18.0
2464,3,3,0,36,11,13,12.0
2465,3,3,0,48,13,22,16.0
2466,3,3,0,39,12,14,13.0
2467,3,3,0,53,16,20,17.666666666666668
2468,3,3,0,55,14,22,18.333333333333332
2469,3,3,0,54,16,21,18.0
2470,3,3,0,53,14,24,17.666666666666668
2471,3,3,0,63,17,27,21.0
2472,3,3,0,46,13,17,15.333333333333334
2473,3,3,0,50,15,18,16.666666666666668
2474,3,3,0,45,10,18,15.0
2475,3,3,0,51,13,20,17.0
2476,3,3,0,52,17,18,17.333333333333332
2477,3,3,0,45,8,22,15.0
2478,3,3,0,48,13,19,16.0
2479,3,3,0,61,18,22,20.333333333333332
2480,3,3,0,65,17,24,21.666666666666668
2481,3,3,0,47,14,18,15.666666666666666
2482,3,3,0,62,20,21,20.666666666666668
2483,3,3,0,50,12,19,16.666666666666668
2484,3,3,0,47,12,18,15.666666666666666
2485,3,3,0,52,8,23,17.333333333333332
2486,3,3,0,51,13,24,17.0
2487,3,3,0,58,10,27,19.333333333333332
2488,3,3,0,39,11,15,13.0
2489,3,3,0,47,14,18,15.666666666666666
2490,3,3,0,45,12,19,15.0
2491,3,3,0,43,11,21,14.333333333333334
2492,3,3,0,57,15,23,19.0
2493,3,3,0,35,8,19,11.666666666666666
2494,3,3,0,43,11,18,14.333333333333334
2495,3,3,0,41,8,21,13.666666666666666
2496,3,3,0,54,15,21,18.0
2497,3,3,0,43,14,15,14.333333333333334
2498,3,3,0,52,15,19,17.333333333333332
2499,3,3,0,51,16,18,17.0
2500,3,3,0,54,14,21,18.0
2501,3,3,0,40,13,14,13.333333333333334
2502,3,3,0,42,11,19,14.0
2503,3,3,0,31,10,11,10.333333333333334
2504,3,3,0,45,10,23,15.0
2505,3,3,0,52,15,21,17.333333333333332
2506,3,3,0,65,17,24,21.666666666666668
2507,3,3,0,47,8,20,15.666666666666666
2508,3,3,0,49,12,21,16.333333333333332
2509,3,3,0,48,10,22,16.0
2510,3,3,0,50,14,19,16.666666666666668
2511,3,3,0,52,13,22,17.333333333333332
2512,3,3,0,43,12,17,14.333333333333334
2513,3,3,0,46,15,16,15.333333333333334
2514,3,3,0,34,8,15,11.333333333333334
2515,3,3,0,46,11,18,15.333333333333334
2516,3,3,0,53,16,19,17.666666666666668
2517,3,3,0,45,8,19,15.0
2518,3,3,0,50,10,25,16.666666666666668
2519,3,3,0,47,10,19,15.666666666666666
2520,3,3,0,55,15,21,18.333333333333332
2521,3,3,0,29,9,10,9.666666666666666
2522,3,3,0,51,16,19,17.0
2523,3,3,0,44,11,20,14.666666666666666
2524,3,3,0,49,16,17,16.333333333333332
2525,3,3,0,46,14,16,15.333333333333334
2526,3,3,0,45,10,21,15.0
2527,3,3,0,54,12,27,18.0
2528,3,3,0,56,17,20,18.666666666666668
2529,3,3,0,51,16,18,17.0
2530,3,3,0,56,15,21,18.666666666666668
2531,3,3,0,50,14,18,16.666666666666668
2532,3,3,0,43,14,15,14.333333333333334
2533,3,3,0,46,13,18,15.333333333333334
2534,3,3,0,59,15,24,19.666666666666668
2535,3,3,0,58,13,24,19.333333333333332
2536,3,3,0,55,16,21,18.333333333333332
2537,3,3,0,38,8,17,12.666666666666666
2538,3,3,0,53,16,20,17.666666666666668
2539,3,3,0,40,10,16,13.333333333333334
2540,3,3,0,48,13,21,16.0
2541,3,3,0,61,17,24,20.333333333333332
2542,3,3,0,53,10,27,17.666666666666668
2543,3,3,0,38,11,14,12.666666666666666
2544,3,3,0,45,8,20,15.0
2545,3,3,0,50,14,19,16.666666666666668
2546,3,3,0,58,14,23,19.333333333333332
2547,3,3,0,51,16,18,17.0
2548,3,3,0,62,20,21,20.666666666666668
2549,3,3,0,55,15,24,18.333333333333332
2550,3,3,0,55,15,21,18.333333333333332
2551,3,3,0,52,14,21,17.333333333333332
2552,3,3,0,53,16,20,17.666666666666668
2553,3,3,0,49,15,18,16.333333333333332
2554,3,3,0,44,12,17,14.666666666666666
2555,3,3,0,46,14,17,15.333333333333334
2556,3,3,0,50,10,21,16.666666666666668
2557,3,3,0,42,10,19,14.0
2558,3,3,0,46,8,21,15.333333333333334
2559,3,3,0,45,13,18,15.0
2560,3,3,0,57,18,20,19.0
2561,3,3,0,43,13,16,14.333333333333334
2562,3,3,0,46,8,21,15.333333333333334
2563,3,3,0,46,12,20,15.333333333333334
2564,3,3,0,61,15,24,20.333333333333332
2565,3,3,0,42,10,20,14.0
2566,3,3,0,37,10,14,12.333333333333334
2567,3,3,0,49,11,23,16.333333333333332
2568,3,3,0,48,11,21,16.0
2569,3,3,0,49,14,18,16.333333333333332
2570,3,3,0,49,11,21,16.333333333333332
2571,3,3,0,56,17,21,18.666666666666668
2572,3,3,0,42,11,16,14.0
2573,3,3,0,49,14,19,16.333333333333332
2574,3,3,0,37,11,14,12.333333333333334
2575,3,3,0,59,17,24,19.666666666666668
2576,3,3,0,45,13,16,15.0
2577,3,3,0,50,14,21,16.666666666666668
2578,3,3,0,41,8,18,13.666666666666666
2579,3,3,0,50,13,20,16.666666666666668
2580,3,3,0,37,10,15,12.333333333333334
2581,3,3,0,44,14,15,14.666666666666666
2582,3,3,0,53,16,21,17.666666666666668
2583,3,3,0,51,14,20,17.0
2584,3,3,0,51,8,22,17.0
2585,3,3,0,51,8,24,17.0
2586,3,3,0,36,8,14,12.0
2587,3,3,0,56,16,22,18.666666666666668
2588,3,3,0,40,11,16,13.333333333333334
2589,3,3,0,47,10,24,15.666666666666666
2590,3,3,0,44,11,18,14.666666666666666
2591,3,3,0,46,8,22,15.333333333333334
2592,3,3,0,44,8,18,14.666666666666666
2593,3,3,0,50,13,22,16.666666666666668
2594,3,3,0,47,14,17,15.666666666666666
2595,3,3,0,51,15,19,17.0
2596,3,3,0,50,16,18,16.666666666666668
2597,3,3,0,43,8,24,14.333333333333334
2598,3,3,0,48,15,17,16.0
2599,3,3,0,55,14,21,18.333333333333332
2600,3,3,0,42,11,17,14.0
2601,3,3,0,45,12,18,15.0
2602,3,3,0,44,13,16,14.666666666666666
2603,3,3,0,55,17,21,18.333333333333332
2604,3,3,0,47,11,22,15.666666666666666
2605,3,3,0,45,8,21,15.0
2606,3,3,0,52,15,21,17.333333333333332
2607,3,3,0,46,14,17,15.333333333333334
2608,3,3,0,52,13,24,17.333333333333332
2609,3,3,0,44,11,21,14.666666666666666
2610,3,3,0,54,16,21,18.0
2611,3,3,0,50,13,19,16.666666666666668
2612,3,3,0,48,13,19,16.0
2613,3,3,0,48,11,24,16.0
2614,3,3,0,51,14,19,17.0
2615,3,3,0,47,10,21,15.666666666666666
2616,3,3,0,44,12,18,14.666666666666666
2617,3,3,0,52,15,21,17.333333333333332
2618,3,3,0,52,14,20,17.333333333333332
2619,3,3,0,49,12,19,16.333333333333332
2620,3,3,0,33,8,14,11.0
2621,3,3,0,59,13,24,19.666666666666668
2622,3,3,0,58,17,24,19.333333333333332
2623,3,3,0,58,18,21,19.333333333333332
2624,3,3,0,44,13,18,14.666666666666666
2625,3,3,0,53,16,20,17.666666666666668
2626,3,3,0,47,11,18,15.666666666666666
2627,3,3,0,64,18,24,21.333333333333332
2628,3,3,0,56,18,19,18.666666666666668
2629,3,3,0,52,13,22,17.333333333333332
2630,3,3,0,44,8,21,14.666666666666666
2631,3,3,0,55,11,25,18.333333333333332
2632,3,3,0,50,10,25,16.666666666666668
2633,3,3,0,41,10,16,13.666666666666666
2634,3,3,0,58,18,21,19.333333333333332
2635,3,3,0,43,12,17,14.333333333333334
2636,3,3,0,49,12,22,16.333333333333332
2637,3,3,0,46,13,19,15.333333333333334
2638,3,3,0,40,12,14,13.333333333333334
2639,3,3,0,46,12,21,15.333333333333334
2640,3,3,0,52,16,19,17.333333333333332
2641,3,3,0,68,19,27,22.666666666666668
2642,3,3,0,43,8,19,14.333333333333334
2643,3,3,0,43,10,18,14.333333333333334
2644,3,3,0,50,11,20,16.666666666666668
2645,3,3,0,61,17,23,20.333333333333332
2646,3,3,0,50,13,20,16.666666666666668
2647,3,3,0,51,16,18,17.0
2648,3,3,0,44,10,18,14.666666666666666
2649,3,3,0,48,8,27,16.0
2650,3,3,0,39,8,19,13.0
2651,3,3,0,35,8,14,11.666666666666666
2652,3,3,0,47,12,21,15.666666666666666
2653,3,3,0,55,16,20,18.333333333333332
2654,3,3,0,53,14,24,17.666666666666668
2655,3,3,0,32,8,16,10.666666666666666
2656,3,3,0,52,15,19,17.333333333333332
2657,3,3,0,62,20,21,20.666666666666668
2658,3,3,0,61,17,22,20.333333333333332
2659,3,3,0,50,15,19,16.666666666666668
2660,3,3,0,49,13,21,16.333333333333332
2661,3,3,0,57,16,23,19.0
2662,3,3,0,58,13,24,19.333333333333332
2663,3,3,0,56,17,21,18.666666666666668
2664,3,3,0,45,10,24,15.0
2665,3,3,0,50,8,24,16.666666666666668
2666,3,3,0,45,10,24,15.0
2667,3,3,0,59,18,22,19.666666666666668
2668,3,3,0,56,17,22,18.666666666666668
2669,3,3,0,52,13,20,17.333333333333332
2670,3,3,0,39,10,19,13.0
2671,3,3,0,49,11,24,16.333333333333332
2672,3,3,0,49,12,19,16.333333333333332
2673,3,3,0,33,8,15,11.0
2674,3,3,0,50,12,24,16.666666666666668
2675,3,3,0,47,14,18,15.666666666666666
2676,3,3,0,41,11,18,13.666666666666666
2677,3,3,0,54,15,22,18.0
2678,3,3,0,47,10,19,15.666666666666666
2679,3,3,0,48,11,19,16.0
2680,3,3,0,35,8,16,11.666666666666666
2681,3,3,0,52,10,21,17.333333333333332
2682,3,3,0,60,18,24,20.0
2683,3,3,0,51,16,19,17.0
2684,3,3,0,53,11,21,17.666666666666668
2685,3,3,0,52,13,22,17.333333333333332
2686,3,3,0,40,8,17,13.333333333333334
2687,3,3,0,48,8,21,16.0
2688,3,3,0,52,14,22,17.333333333333332
2689,3,3,0,47,12,20,15.666666666666666
2690,3,3,0,49,11,19,16.333333333333332
2691,3,3,0,43,10,21,14.333333333333334
2692,3,3,0,40,11,18,13.333333333333334
2693,3,3,0,35,8,16,11.666666666666666
2694,3,3,0,56,15,24,18.666666666666668
2695,3,3,0,46,15,16,15.333333333333334
2696,3,3,0,32,8,13,10.666666666666666
2697,3,3,0,48,8,21,16.0
2698,3,3,0,63,17,24,21.0
2699,3,3,0,48,11,19,16.0
2700,3,3,0,45,12,18,15.0
2701,3,3,0,60,19,21,20.0
2702,3,3,0,54,13,25,18.0
2703,3,3,0,48,10,19,16.0
2704,3,3,0,47,11,22,15.666666666666666
2705,3,3,0,48,11,22,16.0
2706,3,3,0,49,12,21,16.333333333333332
2707,3,3,0,47,14,17,15.666666666666666
2708,3,3,0,49,10,21,16.333333333333332
2709,3,3,0,51,11,24,17.0
2710,3,3,0,49,13,21,16.333333333333332
2711,3,3,0,37,8,15,12.333333333333334
2712,3,3,0,52,13,24,17.333333333333332
2713,3,3,0,36,10,15,12.0
2714,3,3,0,46,8,19,15.333333333333334
2715,3,3,0,49,13,19,16.333333333333332
2716,3,3,0,42,10,18,14.0
2717,3,3,0,41,11,18,13.666666666666666
2718,3,3,0,51,8,24,17.0
2719,3,3,0,43,12,17,14.333333333333334
2720,3,3,0,49,13,21,16.333333333333332
2721,3,3,0,51,11,21,17.0
2722,3,3,0,48,14,17,16.0
2723,3,3,0,41,12,17,13.666666666666666
2724,3,3,0,42,8,18,14.0
2725,3,3,0,60,17,22,20.0
2726,3,3,0,48,11,19,16.0
2727,3,3,0,46,13,20,15.333333333333334
2728,3,3,0,50,13,21,16.666666666666668
2729,3,3,0,48,11,21,16.0
2730,3,3,0,42,10,22,14.0
2731,3,3,0,59,16,22,19.666666666666668
2732,3,3,0,56,14,24,18.666666666666668
2733,3,3,0,46,13,19,15.333333333333334
2734,3,3,0,41,8,18,13.666666666666666
2735,3,3,0,45,8,25,15.0
2736,3,3,0,42,8,24,14.0
2737,3,3,0,51,16,18,17.0
2738,3,3,0,53,14,24,17.666666666666668
2739,3,3,0,45,8,21,15.0
2740,3,3,0,48,11,20,16.0
2741,3,3,0,54,16,19,18.0
2742,3,3,0,41,10,18,13.666666666666666
2743,3,3,0,48,14,18,16.0
2744,3,3,0,46,8,22,15.333333333333334
2745,3,3,0,43,13,16,14.333333333333334
2746,3,3,0,48,11,20,16.0
2747,3,3,0,57,16,22,19.0
2748,3,3,0,40,8,16,13.333333333333334
2749,3,3,0,51,14,21,17.0
2750,3,3,0,46,14,18,15.333333333333334
2751,3,3,0,40,11,17,13.333333333333334
2752,3,3,0,52,16,19,17.333333333333332
2753,3,3,0,31,8,12,10.333333333333334
2754,3,3,0,48,11,22,16.0
2755,3,3,0,49,11,21,16.333333333333332
2756,3,3,0,50,12,20,16.666666666666668
2757,3,3,0,46,11,19,15.333333333333334
2758,3,3,0,42,10,17,14.0
2759,3,3,0,47,14,19,15.666666666666666
2760,3,3,0,46,12,18,15.333333333333334
2761,3,3,0,35,8,15,11.666666666666666
2762,3,3,0,56,16,24,18.666666666666668
2763,3,3,0,48,13,21,16.0
2764,3,3,0,68,21,24,22.666666666666668
2765,3,3,0,46,8,21,15.333333333333334
2766,3,3,0,37,8,18,12.333333333333334
2767,3,3,0,41,10,21,13.666666666666666
2768,3,3,0,38,10,17,12.666666666666666
2769,3,3,0,55,12,22,18.333333333333332
2770,3,3,0,51,16,18,17.0
2771,3,3,0,48,11,20,16.0
2772,3,3,0,40,11,15,13.333333333333334
2773,3,3,0,45,10,21,15.0
2774,3,3,0,46,11,19,15.333333333333334
2775,3,3,0,46,10,19,15.333333333333334
2776,3,3,0,46,13,19,15.333333333333334
2777,3,3,0,58,14,24,19.333333333333332
2778,3,3,0,54,13,27,18.0
2779,3,3,0,39,8,20,13.0
2780,3,3,0,49,14,18,16.333333333333332
2781,3,3,0,48,12,21,16.0
2782,3,3,0,40,11,17,13.333333333333334
2783,3,3,0,45,10,18,15.0
2784,3,3,0,45,14,16,15.0
2785,3,3,0,46,10,21,15.333333333333334
2786,3,3,0,52,13,20,17.333333333333332
2787,3,3,0,43,12,19,14.333333333333334
2788,3,3,0,51,14,19,17.0
2789,3,3,0,48,14,17,16.0
2790,3,3,0,38,10,14,12.666666666666666
2791,3,3,0,49,10,20,16.333333333333332
2792,3,3,0,44,10,18,14.666666666666666
2793,3,3,0,55,16,22,18.333333333333332
2794,3,3,0,45,12,17,15.0
2795,3,3,0,38,12,13,12.666666666666666
2796,3,3,0,40,13,14,13.333333333333334
2797,3,3,0,37,10,14,12.333333333333334
2798,3,3,0,50,10,24,16.666666666666668
2799,3,3,0,36,11,14,12.0
2800,3,3,0,45,10,21,15.0
2801,3,3,0,57,14,24,19.0
2802,3,3,0,62,17,23,20.666666666666668
2803,3,3,0,60,12,27,20.0
2804,3,3,0,64,16,24,21.333333333333332
2805,3,3,0,56,18,19,18.666666666666668
2806,3,3,0,39,8,19,13.0
2807,3,3,0,56,15,21,18.666666666666668
2808,3,3,0,60,19,21,20.0
2809,3,3,0,49,14,19,16.333333333333332
2810,3,3,0,61,13,24,20.333333333333332
2811,3,3,0,51,13,19,17.0
2812,3,3,0,49,14,20,16.333333333333332
2813,3,3,0,68,21,24,22.666666666666668
2814,3,3,0,54,15,22,18.0
2815,3,3,0,50,15,19,16.666666666666668
2816,3,3,0,51,12,25,17.0
2817,3,3,0,48,13,21,16.0
2818,3,3,0,68,20,27,22.666666666666668
2819,3,3,0,51,13,21,17.0
2820,3,3,0,50,15,19,16.666666666666668
2821,3,3,0,42,12,18,14.0
2822,3,3,0,51,15,18,17.0
2823,3,3,0,51,14,21,17.0
2824,3,3,0,49,14,19,16.333333333333332
2825,3,3,0,48,12,20,16.0
2826,3,3,0,32,8,16,10.666666666666666
2827,3,3,0,40,10,15,13.333333333333334
2828,3,3,0,53,15,20,17.666666666666668
2829,3,3,0,44,14,16,14.666666666666666
2830,3,3,0,40,10,16,13.333333333333334
2831,3,3,0,55,16,20,18.333333333333332
2832,3,3,0,34,8,14,11.333333333333334
2833,3,3,0,49,14,19,16.333333333333332
2834,3,3,0,47,10,24,15.666666666666666
2835,3,3,0,48,10,20,16.0
2836,3,3,0,41,8,21,13.666666666666666
2837,3,3,0,43,10,17,14.333333333333334
2838,3,3,0,43,8,19,14.333333333333334
2839,3,3,0,31,8,13,10.333333333333334
2840,3,3,0,45,8,20,15.0
2841,3,3,0,42,10,19,14.0
2842,3,3,0,47,8,24,15.666666666666666
2843,3,3,0,38,10,15,12.666666666666666
2844,3,3,0,42,12,16,14.0
2845,3,3,0,52,16,19,17.333333333333332
2846,3,3,0,55,10,24,18.333333333333332
2847,3,3,0,55,14,25,18.333333333333332
2848,3,3,0,55,13,22,18.333333333333332
2849,3,3,0,53,14,22,17.666666666666668
2850,3,3,0,46,14,18,15.333333333333334
2851,3,3,0,41,8,18,13.666666666666666
2852,3,3,0,58,13,24,19.333333333333332
2853,3,3,0,53,16,20,17.666666666666668
2854,3,3,0,47,13,20,15.666666666666666
2855,3,3,0,53,17,18,17.666666666666668
2856,3,3,0,35,8,16,11.666666666666666
2857,3,3,0,37,8,15,12.333333333333334
